date,open,high,low,close,volume,average,barCount
2024-03-06 09:08:00-06:00,5160.5,5167.0,5160.0,5164.0,-1.0,-1.0,-1
2024-03-06 09:10:00-06:00,5164.0,5168.75,5163.5,5168.25,-1.0,-1.0,-1
2024-03-06 09:12:00-06:00,5168.25,5168.25,5163.25,5163.75,-1.0,-1.0,-1
2024-03-06 09:14:00-06:00,5163.75,5170.25,5162.5,5169.5,-1.0,-1.0,-1
2024-03-06 09:16:00-06:00,5169.5,5173.0,5169.25,5171.75,-1.0,-1.0,-1
2024-03-06 09:18:00-06:00,5171.75,5172.5,5169.0,5169.75,-1.0,-1.0,-1
2024-03-06 09:20:00-06:00,5169.75,5173.0,5169.5,5172.5,-1.0,-1.0,-1
2024-03-06 09:22:00-06:00,5172.5,5173.5,5170.75,5172.0,-1.0,-1.0,-1
2024-03-06 09:24:00-06:00,5172.0,5172.5,5168.75,5169.25,-1.0,-1.0,-1
2024-03-06 09:26:00-06:00,5169.25,5170.25,5165.75,5167.0,-1.0,-1.0,-1
2024-03-06 09:28:00-06:00,5167.0,5170.5,5166.75,5169.0,-1.0,-1.0,-1
2024-03-06 09:30:00-06:00,5169.0,5169.5,5165.5,5168.5,-1.0,-1.0,-1
2024-03-06 09:32:00-06:00,5168.5,5172.25,5166.75,5172.0,-1.0,-1.0,-1
2024-03-06 09:34:00-06:00,5172.0,5175.5,5171.75,5174.25,-1.0,-1.0,-1
2024-03-06 09:36:00-06:00,5174.25,5175.25,5171.25,5174.0,-1.0,-1.0,-1
2024-03-06 09:38:00-06:00,5174.0,5174.0,5171.5,5172.5,-1.0,-1.0,-1
2024-03-06 09:40:00-06:00,5172.5,5173.5,5170.75,5171.75,-1.0,-1.0,-1
2024-03-06 09:42:00-06:00,5171.75,5173.75,5169.5,5171.5,-1.0,-1.0,-1
2024-03-06 09:44:00-06:00,5171.5,5172.75,5170.0,5172.75,-1.0,-1.0,-1
2024-03-06 09:46:00-06:00,5172.75,5175.0,5172.25,5174.0,-1.0,-1.0,-1
2024-03-06 09:48:00-06:00,5174.0,5175.25,5172.5,5174.75,-1.0,-1.0,-1
2024-03-06 09:50:00-06:00,5174.75,5179.5,5173.25,5177.75,-1.0,-1.0,-1
2024-03-06 09:52:00-06:00,5177.75,5178.5,5177.0,5178.0,-1.0,-1.0,-1
2024-03-06 09:54:00-06:00,5178.0,5179.75,5177.75,5178.75,-1.0,-1.0,-1
2024-03-06 09:56:00-06:00,5178.75,5180.5,5178.75,5179.25,-1.0,-1.0,-1
2024-03-06 09:58:00-06:00,5179.25,5181.5,5178.5,5180.0,-1.0,-1.0,-1
2024-03-06 10:00:00-06:00,5180.0,5184.75,5180.0,5184.25,-1.0,-1.0,-1
2024-03-06 10:02:00-06:00,5184.25,5187.25,5182.0,5183.25,-1.0,-1.0,-1
2024-03-06 10:04:00-06:00,5183.25,5183.5,5181.25,5183.0,-1.0,-1.0,-1
2024-03-06 10:06:00-06:00,5183.0,5183.5,5181.5,5182.25,-1.0,-1.0,-1
2024-03-06 10:08:00-06:00,5182.25,5184.75,5181.75,5184.0,-1.0,-1.0,-1
2024-03-06 10:10:00-06:00,5184.0,5186.5,5184.0,5185.25,-1.0,-1.0,-1
2024-03-06 10:12:00-06:00,5185.25,5187.0,5184.75,5186.25,-1.0,-1.0,-1
2024-03-06 10:14:00-06:00,5186.25,5187.75,5185.0,5187.25,-1.0,-1.0,-1
2024-03-06 10:16:00-06:00,5187.25,5187.75,5185.75,5187.0,-1.0,-1.0,-1
2024-03-06 10:18:00-06:00,5187.0,5188.0,5186.5,5187.5,-1.0,-1.0,-1
2024-03-06 10:20:00-06:00,5187.5,5188.0,5185.75,5186.5,-1.0,-1.0,-1
2024-03-06 10:22:00-06:00,5186.5,5187.0,5184.75,5186.0,-1.0,-1.0,-1
2024-03-06 10:24:00-06:00,5186.0,5187.25,5185.25,5186.25,-1.0,-1.0,-1
2024-03-06 10:26:00-06:00,5186.25,5188.5,5185.5,5188.5,-1.0,-1.0,-1
2024-03-06 10:28:00-06:00,5188.5,5189.5,5188.0,5189.25,-1.0,-1.0,-1
2024-03-06 10:30:00-06:00,5189.25,5190.0,5186.75,5186.75,-1.0,-1.0,-1
2024-03-06 10:32:00-06:00,5186.75,5187.0,5181.5,5182.5,-1.0,-1.0,-1
2024-03-06 10:34:00-06:00,5182.5,5185.5,5180.75,5185.25,-1.0,-1.0,-1
2024-03-06 10:36:00-06:00,5185.25,5187.5,5184.75,5187.25,-1.0,-1.0,-1
2024-03-06 10:38:00-06:00,5187.25,5188.0,5186.5,5187.5,-1.0,-1.0,-1
2024-03-06 10:40:00-06:00,5187.5,5187.75,5186.0,5187.25,-1.0,-1.0,-1
2024-03-06 10:42:00-06:00,5187.25,5189.25,5186.25,5187.0,-1.0,-1.0,-1
2024-03-06 10:44:00-06:00,5187.0,5188.0,5186.25,5187.0,-1.0,-1.0,-1
2024-03-06 10:46:00-06:00,5187.0,5188.5,5186.25,5187.5,-1.0,-1.0,-1
2024-03-06 10:48:00-06:00,5187.5,5188.25,5187.0,5188.0,-1.0,-1.0,-1
2024-03-06 10:50:00-06:00,5188.0,5192.25,5187.75,5190.5,-1.0,-1.0,-1
2024-03-06 10:52:00-06:00,5190.5,5191.5,5190.25,5191.5,-1.0,-1.0,-1
2024-03-06 10:54:00-06:00,5191.5,5192.25,5189.25,5190.25,-1.0,-1.0,-1
2024-03-06 10:56:00-06:00,5190.25,5191.25,5188.75,5190.0,-1.0,-1.0,-1
2024-03-06 10:58:00-06:00,5190.0,5190.5,5187.25,5188.0,-1.0,-1.0,-1
2024-03-06 11:00:00-06:00,5188.0,5190.25,5187.75,5190.25,-1.0,-1.0,-1
2024-03-06 11:02:00-06:00,5190.25,5190.5,5186.5,5187.0,-1.0,-1.0,-1
2024-03-06 11:04:00-06:00,5187.0,5190.75,5186.75,5188.0,-1.0,-1.0,-1
2024-03-06 11:06:00-06:00,5188.0,5189.0,5186.5,5188.5,-1.0,-1.0,-1
2024-03-06 11:08:00-06:00,5188.5,5192.0,5188.25,5190.5,-1.0,-1.0,-1
2024-03-06 11:10:00-06:00,5190.5,5194.0,5190.25,5193.5,-1.0,-1.0,-1
2024-03-06 11:12:00-06:00,5193.5,5195.0,5193.25,5194.0,-1.0,-1.0,-1
2024-03-06 11:14:00-06:00,5194.0,5195.0,5193.25,5194.0,-1.0,-1.0,-1
2024-03-06 11:16:00-06:00,5194.0,5195.0,5193.5,5194.25,-1.0,-1.0,-1
2024-03-06 11:18:00-06:00,5194.25,5194.5,5192.0,5193.0,-1.0,-1.0,-1
2024-03-06 11:20:00-06:00,5193.0,5194.0,5192.25,5194.0,-1.0,-1.0,-1
2024-03-06 11:22:00-06:00,5194.0,5194.25,5192.25,5193.5,-1.0,-1.0,-1
2024-03-06 11:24:00-06:00,5193.5,5194.25,5192.75,5194.0,-1.0,-1.0,-1
2024-03-06 11:26:00-06:00,5194.0,5195.0,5192.75,5193.25,-1.0,-1.0,-1
2024-03-06 11:28:00-06:00,5193.25,5194.25,5192.5,5193.5,-1.0,-1.0,-1
2024-03-06 11:30:00-06:00,5193.5,5196.5,5193.0,5196.0,-1.0,-1.0,-1
2024-03-06 11:32:00-06:00,5196.0,5196.5,5193.75,5194.25,-1.0,-1.0,-1
2024-03-06 11:34:00-06:00,5194.25,5194.75,5193.0,5193.75,-1.0,-1.0,-1
2024-03-06 11:36:00-06:00,5193.75,5195.0,5192.75,5194.75,-1.0,-1.0,-1
2024-03-06 11:38:00-06:00,5194.75,5195.0,5192.5,5193.25,-1.0,-1.0,-1
2024-03-06 11:40:00-06:00,5193.25,5193.75,5191.25,5191.75,-1.0,-1.0,-1
2024-03-06 11:42:00-06:00,5191.75,5192.25,5190.5,5192.25,-1.0,-1.0,-1
2024-03-06 11:44:00-06:00,5192.25,5192.75,5190.5,5190.75,-1.0,-1.0,-1
2024-03-06 11:46:00-06:00,5190.75,5191.0,5188.5,5189.5,-1.0,-1.0,-1
2024-03-06 11:48:00-06:00,5189.5,5190.75,5189.0,5189.75,-1.0,-1.0,-1
2024-03-06 11:50:00-06:00,5189.75,5192.25,5189.5,5190.75,-1.0,-1.0,-1
2024-03-06 11:52:00-06:00,5190.75,5191.25,5189.0,5189.5,-1.0,-1.0,-1
2024-03-06 11:54:00-06:00,5189.5,5189.75,5186.25,5187.25,-1.0,-1.0,-1
2024-03-06 11:56:00-06:00,5187.25,5189.25,5187.0,5188.5,-1.0,-1.0,-1
2024-03-06 11:58:00-06:00,5188.5,5189.5,5187.5,5189.25,-1.0,-1.0,-1
2024-03-06 12:00:00-06:00,5189.25,5189.75,5187.75,5188.5,-1.0,-1.0,-1
2024-03-06 12:02:00-06:00,5188.5,5190.5,5188.25,5190.0,-1.0,-1.0,-1
2024-03-06 12:04:00-06:00,5190.0,5191.0,5188.25,5188.5,-1.0,-1.0,-1
2024-03-06 12:06:00-06:00,5188.5,5189.0,5187.0,5188.75,-1.0,-1.0,-1
2024-03-06 12:08:00-06:00,5188.75,5189.25,5186.5,5188.25,-1.0,-1.0,-1
2024-03-06 12:10:00-06:00,5188.25,5188.5,5187.0,5187.75,-1.0,-1.0,-1
2024-03-06 12:12:00-06:00,5187.75,5188.5,5187.0,5187.75,-1.0,-1.0,-1
2024-03-06 12:14:00-06:00,5187.75,5191.0,5187.25,5190.5,-1.0,-1.0,-1
2024-03-06 12:16:00-06:00,5190.5,5191.0,5188.5,5189.5,-1.0,-1.0,-1
2024-03-06 12:18:00-06:00,5189.5,5192.25,5188.5,5192.25,-1.0,-1.0,-1
2024-03-06 12:20:00-06:00,5192.25,5193.25,5191.5,5193.0,-1.0,-1.0,-1
2024-03-06 12:22:00-06:00,5193.0,5194.0,5192.25,5193.5,-1.0,-1.0,-1
2024-03-06 12:24:00-06:00,5193.5,5195.5,5193.25,5194.75,-1.0,-1.0,-1
2024-03-06 12:26:00-06:00,5194.75,5195.0,5193.25,5194.0,-1.0,-1.0,-1
2024-03-06 12:28:00-06:00,5194.0,5195.25,5193.75,5194.75,-1.0,-1.0,-1
2024-03-06 12:30:00-06:00,5194.75,5195.25,5193.0,5193.75,-1.0,-1.0,-1
2024-03-06 12:32:00-06:00,5193.75,5194.0,5175.25,5179.5,-1.0,-1.0,-1
2024-03-06 12:34:00-06:00,5179.5,5183.5,5176.0,5178.25,-1.0,-1.0,-1
2024-03-06 12:36:00-06:00,5178.25,5178.25,5170.0,5177.0,-1.0,-1.0,-1
2024-03-06 12:38:00-06:00,5177.0,5182.25,5174.0,5182.0,-1.0,-1.0,-1
2024-03-06 12:40:00-06:00,5182.0,5187.0,5181.0,5185.5,-1.0,-1.0,-1
2024-03-06 12:42:00-06:00,5185.5,5186.5,5184.25,5185.75,-1.0,-1.0,-1
2024-03-06 12:44:00-06:00,5185.75,5188.25,5184.5,5185.75,-1.0,-1.0,-1
2024-03-06 12:46:00-06:00,5185.75,5186.25,5172.0,5175.0,-1.0,-1.0,-1
2024-03-06 12:48:00-06:00,5175.0,5176.5,5168.75,5169.5,-1.0,-1.0,-1
2024-03-06 12:50:00-06:00,5169.5,5174.5,5166.5,5170.0,-1.0,-1.0,-1
2024-03-06 12:52:00-06:00,5170.0,5175.25,5168.75,5174.0,-1.0,-1.0,-1
2024-03-06 12:54:00-06:00,5174.0,5175.0,5170.25,5174.0,-1.0,-1.0,-1
2024-03-06 12:56:00-06:00,5174.0,5178.0,5173.0,5177.0,-1.0,-1.0,-1
2024-03-06 12:58:00-06:00,5177.0,5179.25,5175.5,5177.0,-1.0,-1.0,-1
2024-03-06 13:00:00-06:00,5177.0,5177.0,5171.75,5174.0,-1.0,-1.0,-1
2024-03-06 13:02:00-06:00,5174.0,5175.25,5170.25,5171.75,-1.0,-1.0,-1
2024-03-06 13:04:00-06:00,5171.75,5177.0,5168.0,5176.25,-1.0,-1.0,-1
2024-03-06 13:06:00-06:00,5176.25,5180.0,5175.75,5177.0,-1.0,-1.0,-1
2024-03-06 13:08:00-06:00,5177.0,5179.5,5175.25,5176.75,-1.0,-1.0,-1
2024-03-06 13:10:00-06:00,5176.75,5176.75,5171.25,5171.75,-1.0,-1.0,-1
2024-03-06 13:12:00-06:00,5171.75,5177.25,5171.25,5176.75,-1.0,-1.0,-1
2024-03-06 13:14:00-06:00,5176.75,5177.0,5160.5,5160.75,-1.0,-1.0,-1
2024-03-06 13:16:00-06:00,5160.75,5168.75,5160.5,5168.25,-1.0,-1.0,-1
2024-03-06 13:18:00-06:00,5168.25,5171.0,5167.5,5168.25,-1.0,-1.0,-1
2024-03-06 13:20:00-06:00,5168.25,5172.75,5168.0,5172.0,-1.0,-1.0,-1
2024-03-06 13:22:00-06:00,5172.0,5175.0,5171.5,5174.5,-1.0,-1.0,-1
2024-03-06 13:24:00-06:00,5174.5,5174.75,5169.25,5170.0,-1.0,-1.0,-1
2024-03-06 13:26:00-06:00,5170.0,5176.25,5169.75,5175.75,-1.0,-1.0,-1
2024-03-06 13:28:00-06:00,5175.75,5178.5,5175.5,5177.25,-1.0,-1.0,-1
2024-03-06 13:30:00-06:00,5177.25,5179.75,5174.0,5176.25,-1.0,-1.0,-1
2024-03-06 13:32:00-06:00,5176.25,5176.25,5169.75,5172.0,-1.0,-1.0,-1
2024-03-06 13:34:00-06:00,5172.0,5173.0,5168.0,5170.5,-1.0,-1.0,-1
2024-03-06 13:36:00-06:00,5170.5,5174.0,5170.25,5173.0,-1.0,-1.0,-1
2024-03-06 13:38:00-06:00,5173.0,5173.5,5170.25,5171.5,-1.0,-1.0,-1
2024-03-06 13:40:00-06:00,5171.5,5174.25,5168.5,5174.0,-1.0,-1.0,-1
2024-03-06 13:42:00-06:00,5174.0,5175.5,5171.5,5172.5,-1.0,-1.0,-1
2024-03-06 13:44:00-06:00,5172.5,5174.0,5165.75,5166.0,-1.0,-1.0,-1
2024-03-06 13:46:00-06:00,5166.0,5170.25,5163.75,5165.5,-1.0,-1.0,-1
2024-03-06 13:48:00-06:00,5165.5,5170.75,5165.25,5169.25,-1.0,-1.0,-1
2024-03-06 13:50:00-06:00,5169.25,5174.75,5168.25,5173.25,-1.0,-1.0,-1
2024-03-06 13:52:00-06:00,5173.25,5174.25,5170.25,5172.5,-1.0,-1.0,-1
2024-03-06 13:54:00-06:00,5172.5,5173.5,5169.75,5170.5,-1.0,-1.0,-1
2024-03-06 13:56:00-06:00,5170.5,5171.25,5165.75,5166.25,-1.0,-1.0,-1
2024-03-06 13:58:00-06:00,5166.25,5168.5,5163.25,5168.0,-1.0,-1.0,-1
2024-03-06 14:00:00-06:00,5168.0,5168.0,5164.5,5165.25,-1.0,-1.0,-1
2024-03-06 14:02:00-06:00,5165.25,5169.0,5163.5,5168.75,-1.0,-1.0,-1
2024-03-06 14:04:00-06:00,5168.75,5170.75,5168.0,5170.25,-1.0,-1.0,-1
2024-03-06 14:06:00-06:00,5170.25,5173.75,5169.25,5171.0,-1.0,-1.0,-1
2024-03-06 14:08:00-06:00,5171.0,5171.25,5167.75,5170.0,-1.0,-1.0,-1
2024-03-06 14:10:00-06:00,5170.0,5172.75,5168.75,5172.0,-1.0,-1.0,-1
2024-03-06 14:12:00-06:00,5172.0,5172.75,5166.5,5167.0,-1.0,-1.0,-1
2024-03-06 14:14:00-06:00,5167.0,5167.5,5161.75,5167.0,-1.0,-1.0,-1
2024-03-06 14:16:00-06:00,5167.0,5170.5,5165.5,5170.25,-1.0,-1.0,-1
2024-03-06 14:18:00-06:00,5170.25,5171.5,5166.75,5167.5,-1.0,-1.0,-1
2024-03-06 14:20:00-06:00,5167.5,5168.0,5162.25,5162.25,-1.0,-1.0,-1
2024-03-06 14:22:00-06:00,5162.25,5164.0,5161.0,5162.75,-1.0,-1.0,-1
2024-03-06 14:24:00-06:00,5162.75,5165.0,5161.0,5164.75,-1.0,-1.0,-1
2024-03-06 14:26:00-06:00,5164.75,5165.75,5162.0,5164.25,-1.0,-1.0,-1
2024-03-06 14:28:00-06:00,5164.25,5168.0,5163.0,5167.5,-1.0,-1.0,-1
2024-03-06 14:30:00-06:00,5167.5,5168.5,5165.5,5166.75,-1.0,-1.0,-1
2024-03-06 14:32:00-06:00,5166.75,5168.5,5164.0,5165.75,-1.0,-1.0,-1
2024-03-06 14:34:00-06:00,5165.75,5166.0,5161.5,5161.75,-1.0,-1.0,-1
2024-03-06 14:36:00-06:00,5161.75,5165.0,5161.0,5164.0,-1.0,-1.0,-1
2024-03-06 14:38:00-06:00,5164.0,5170.5,5163.0,5170.0,-1.0,-1.0,-1
2024-03-06 14:40:00-06:00,5170.0,5173.5,5169.25,5170.75,-1.0,-1.0,-1
2024-03-06 14:42:00-06:00,5170.75,5172.0,5168.5,5170.5,-1.0,-1.0,-1
2024-03-06 14:44:00-06:00,5170.5,5174.75,5170.0,5174.25,-1.0,-1.0,-1
2024-03-06 14:46:00-06:00,5174.25,5178.0,5172.5,5177.25,-1.0,-1.0,-1
2024-03-06 14:48:00-06:00,5177.25,5178.75,5175.75,5176.75,-1.0,-1.0,-1
2024-03-06 14:50:00-06:00,5176.75,5176.75,5169.0,5174.5,-1.0,-1.0,-1
2024-03-06 14:52:00-06:00,5174.5,5175.75,5167.5,5169.25,-1.0,-1.0,-1
2024-03-06 14:54:00-06:00,5169.25,5178.25,5168.5,5176.0,-1.0,-1.0,-1
2024-03-06 14:56:00-06:00,5176.0,5176.75,5173.25,5174.0,-1.0,-1.0,-1
2024-03-06 14:58:00-06:00,5174.0,5175.5,5172.0,5174.0,-1.0,-1.0,-1
2024-03-06 15:00:00-06:00,5174.0,5176.5,5172.75,5175.0,-1.0,-1.0,-1
2024-03-06 15:02:00-06:00,5175.0,5176.0,5174.0,5174.5,-1.0,-1.0,-1
2024-03-06 15:04:00-06:00,5174.5,5175.75,5173.5,5175.5,-1.0,-1.0,-1
2024-03-06 15:06:00-06:00,5175.5,5176.0,5174.25,5174.25,-1.0,-1.0,-1
2024-03-06 15:08:00-06:00,5174.25,5175.25,5174.0,5174.5,-1.0,-1.0,-1
2024-03-06 15:10:00-06:00,5174.5,5174.75,5173.75,5174.5,-1.0,-1.0,-1
2024-03-06 15:12:00-06:00,5174.5,5175.75,5174.25,5175.5,-1.0,-1.0,-1
2024-03-06 15:14:00-06:00,5175.5,5175.75,5174.5,5174.75,-1.0,-1.0,-1
2024-03-06 15:16:00-06:00,5174.75,5175.5,5174.75,5175.5,-1.0,-1.0,-1
2024-03-06 15:18:00-06:00,5175.5,5175.5,5175.0,5175.25,-1.0,-1.0,-1
2024-03-06 15:20:00-06:00,5175.25,5175.75,5175.0,5175.5,-1.0,-1.0,-1
2024-03-06 15:22:00-06:00,5175.5,5176.0,5175.25,5175.75,-1.0,-1.0,-1
2024-03-06 15:24:00-06:00,5175.75,5176.0,5175.5,5176.0,-1.0,-1.0,-1
2024-03-06 15:26:00-06:00,5176.0,5176.0,5175.5,5175.75,-1.0,-1.0,-1
2024-03-06 15:28:00-06:00,5175.75,5175.75,5174.75,5175.25,-1.0,-1.0,-1
2024-03-06 15:30:00-06:00,5175.25,5176.25,5175.0,5175.75,-1.0,-1.0,-1
2024-03-06 15:32:00-06:00,5175.75,5176.25,5175.5,5176.25,-1.0,-1.0,-1
2024-03-06 15:34:00-06:00,5176.25,5176.75,5176.0,5176.5,-1.0,-1.0,-1
2024-03-06 15:36:00-06:00,5176.5,5177.25,5176.25,5177.0,-1.0,-1.0,-1
2024-03-06 15:38:00-06:00,5177.0,5177.75,5177.0,5177.5,-1.0,-1.0,-1
2024-03-06 15:40:00-06:00,5177.5,5177.75,5177.25,5177.5,-1.0,-1.0,-1
2024-03-06 15:42:00-06:00,5177.5,5177.75,5177.25,5177.75,-1.0,-1.0,-1
2024-03-06 15:44:00-06:00,5177.75,5178.0,5177.25,5177.5,-1.0,-1.0,-1
2024-03-06 15:46:00-06:00,5177.5,5177.5,5176.0,5176.25,-1.0,-1.0,-1
2024-03-06 15:48:00-06:00,5176.25,5176.5,5175.0,5175.75,-1.0,-1.0,-1
2024-03-06 15:50:00-06:00,5175.75,5176.0,5175.0,5175.5,-1.0,-1.0,-1
2024-03-06 15:52:00-06:00,5175.5,5175.75,5175.0,5175.25,-1.0,-1.0,-1
2024-03-06 15:54:00-06:00,5175.25,5175.5,5174.75,5174.75,-1.0,-1.0,-1
2024-03-06 15:56:00-06:00,5174.75,5175.25,5174.75,5175.25,-1.0,-1.0,-1
2024-03-06 15:58:00-06:00,5175.25,5175.75,5174.75,5175.25,-1.0,-1.0,-1
2024-03-07 08:30:00-06:00,5205.5,5207.5,5201.0,5203.75,-1.0,-1.0,-1
2024-03-07 08:32:00-06:00,5203.75,5205.25,5202.5,5203.5,-1.0,-1.0,-1
2024-03-07 08:34:00-06:00,5203.5,5208.75,5202.0,5208.25,-1.0,-1.0,-1
2024-03-07 08:36:00-06:00,5208.25,5210.5,5208.0,5208.5,-1.0,-1.0,-1
2024-03-07 08:38:00-06:00,5208.5,5210.5,5206.75,5209.0,-1.0,-1.0,-1
2024-03-07 08:40:00-06:00,5209.0,5209.75,5204.0,5204.5,-1.0,-1.0,-1
2024-03-07 08:42:00-06:00,5204.5,5207.25,5202.75,5204.0,-1.0,-1.0,-1
2024-03-07 08:44:00-06:00,5204.0,5205.0,5198.25,5198.75,-1.0,-1.0,-1
2024-03-07 08:46:00-06:00,5198.75,5201.25,5195.75,5199.75,-1.0,-1.0,-1
2024-03-07 08:48:00-06:00,5199.75,5202.25,5199.25,5201.75,-1.0,-1.0,-1
2024-03-07 08:50:00-06:00,5201.75,5205.25,5200.0,5204.75,-1.0,-1.0,-1
2024-03-07 08:52:00-06:00,5204.75,5206.75,5204.25,5206.0,-1.0,-1.0,-1
2024-03-07 08:54:00-06:00,5206.0,5209.0,5204.75,5208.5,-1.0,-1.0,-1
2024-03-07 08:56:00-06:00,5208.5,5210.0,5204.25,5204.5,-1.0,-1.0,-1
2024-03-07 08:58:00-06:00,5204.5,5208.5,5204.25,5208.25,-1.0,-1.0,-1
2024-03-07 09:00:00-06:00,5208.25,5208.5,5205.25,5206.25,-1.0,-1.0,-1
2024-03-07 09:02:00-06:00,5206.25,5207.5,5205.75,5206.25,-1.0,-1.0,-1
2024-03-07 09:04:00-06:00,5206.25,5208.25,5204.25,5207.75,-1.0,-1.0,-1
2024-03-07 09:06:00-06:00,5207.75,5209.0,5206.5,5207.5,-1.0,-1.0,-1
2024-03-07 09:08:00-06:00,5207.5,5207.75,5203.75,5206.5,-1.0,-1.0,-1
2024-03-07 09:10:00-06:00,5206.5,5211.25,5206.25,5210.75,-1.0,-1.0,-1
2024-03-07 09:12:00-06:00,5210.75,5212.75,5209.5,5211.25,-1.0,-1.0,-1
2024-03-07 09:14:00-06:00,5211.25,5214.25,5209.75,5213.25,-1.0,-1.0,-1
2024-03-07 09:16:00-06:00,5213.25,5213.5,5210.5,5211.5,-1.0,-1.0,-1
2024-03-07 09:18:00-06:00,5211.5,5212.5,5210.5,5212.0,-1.0,-1.0,-1
2024-03-07 09:20:00-06:00,5212.0,5213.75,5211.25,5212.75,-1.0,-1.0,-1
2024-03-07 09:22:00-06:00,5212.75,5213.75,5211.25,5212.0,-1.0,-1.0,-1
2024-03-07 09:24:00-06:00,5212.0,5214.5,5210.75,5214.0,-1.0,-1.0,-1
2024-03-07 09:26:00-06:00,5214.0,5215.75,5213.25,5215.25,-1.0,-1.0,-1
2024-03-07 09:28:00-06:00,5215.25,5216.5,5214.25,5216.25,-1.0,-1.0,-1
2024-03-07 09:30:00-06:00,5216.25,5217.25,5212.5,5214.5,-1.0,-1.0,-1
2024-03-07 09:32:00-06:00,5214.5,5216.0,5213.0,5215.25,-1.0,-1.0,-1
2024-03-07 09:34:00-06:00,5215.25,5216.5,5214.25,5215.25,-1.0,-1.0,-1
2024-03-07 09:36:00-06:00,5215.25,5215.75,5213.75,5215.0,-1.0,-1.0,-1
2024-03-07 09:38:00-06:00,5215.0,5217.5,5214.5,5217.25,-1.0,-1.0,-1
2024-03-07 09:40:00-06:00,5217.25,5218.75,5216.75,5218.25,-1.0,-1.0,-1
2024-03-07 09:42:00-06:00,5218.25,5221.75,5218.0,5221.0,-1.0,-1.0,-1
2024-03-07 09:44:00-06:00,5221.0,5222.5,5220.5,5221.75,-1.0,-1.0,-1
2024-03-07 09:46:00-06:00,5221.75,5223.25,5220.25,5220.75,-1.0,-1.0,-1
2024-03-07 09:48:00-06:00,5220.75,5223.25,5220.75,5222.25,-1.0,-1.0,-1
2024-03-07 09:50:00-06:00,5222.25,5222.5,5217.5,5219.5,-1.0,-1.0,-1
2024-03-07 09:52:00-06:00,5219.5,5220.0,5217.5,5218.25,-1.0,-1.0,-1
2024-03-07 09:54:00-06:00,5218.25,5219.0,5216.0,5217.5,-1.0,-1.0,-1
2024-03-07 09:56:00-06:00,5217.5,5219.0,5216.25,5218.75,-1.0,-1.0,-1
2024-03-07 09:58:00-06:00,5218.75,5219.75,5216.5,5218.25,-1.0,-1.0,-1
2024-03-07 10:00:00-06:00,5218.25,5218.75,5216.0,5216.5,-1.0,-1.0,-1
2024-03-07 10:02:00-06:00,5216.5,5217.25,5214.75,5216.0,-1.0,-1.0,-1
2024-03-07 10:04:00-06:00,5216.0,5218.75,5215.75,5218.0,-1.0,-1.0,-1
2024-03-07 10:06:00-06:00,5218.0,5218.25,5216.0,5218.0,-1.0,-1.0,-1
2024-03-07 10:08:00-06:00,5218.0,5219.25,5217.25,5217.5,-1.0,-1.0,-1
2024-03-07 10:10:00-06:00,5217.5,5218.5,5214.75,5216.5,-1.0,-1.0,-1
2024-03-07 10:12:00-06:00,5216.5,5218.25,5215.5,5217.75,-1.0,-1.0,-1
2024-03-07 10:14:00-06:00,5217.75,5217.75,5215.25,5216.75,-1.0,-1.0,-1
2024-03-07 10:16:00-06:00,5216.75,5217.25,5214.5,5215.0,-1.0,-1.0,-1
